utterance_id,emotion,speaker_gender,crop_side,start,end,path,vlm_analysis
Ses04F_script03_2_M001,ang,M,right,11.7147,15.89,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M001.avi,
Ses04F_script03_2_M002,xxx,M,right,17.87,21.97,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M002.avi,
Ses04F_script03_2_M003,ang,M,right,25.29,28.59,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M003.avi,
Ses04F_script03_2_M004,xxx,M,right,31.38,34.36,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M004.avi,
Ses04F_script03_2_M005,ang,M,right,35.7,37.98,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M005.avi,
Ses04F_script03_2_M006,ang,M,right,38.6,40.57,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M006.avi,
Ses04F_script03_2_M007,ang,M,right,43.27,44.95,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M007.avi,
Ses04F_script03_2_M008,ang,M,right,48.22,50.63,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M008.avi,
Ses04F_script03_2_M009,xxx,M,right,52.49,56.67,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M009.avi,
Ses04F_script03_2_M010,neu,M,right,57.23,59.56,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M010.avi,
Ses04F_script03_2_M011,xxx,M,right,61.72,65.23,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M011.avi,
Ses04F_script03_2_M012,fru,M,right,68.24,73.19,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M012.avi,
Ses04F_script03_2_M013,xxx,M,right,74.55,78.56,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M013.avi,
Ses04F_script03_2_M014,ang,M,right,79.12,80.76,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M014.avi,
Ses04F_script03_2_M015,ang,M,right,80.81,82.636,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M015.avi,
Ses04F_script03_2_M016,ang,M,right,83.037,86.52,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M016.avi,
Ses04F_script03_2_M017,xxx,M,right,88.82,91.55,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M017.avi,
Ses04F_script03_2_M018,xxx,M,right,95.26,98.27,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M018.avi,
Ses04F_script03_2_M019,xxx,M,right,98.48,99.78,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M019.avi,
Ses04F_script03_2_M020,xxx,M,right,100.84,107.22,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M020.avi,
Ses04F_script03_2_M021,fru,M,right,109.08,111.73,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M021.avi,
Ses04F_script03_2_M022,xxx,M,right,112.6,117.18,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M022.avi,
Ses04F_script03_2_M023,xxx,M,right,117.41,118.82,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M023.avi,
Ses04F_script03_2_M024,neu,M,right,123.7,126.62,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M024.avi,
Ses04F_script03_2_M025,xxx,M,right,128.37,131.29,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M025.avi,
Ses04F_script03_2_M026,xxx,M,right,132.9986,142.07,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M026.avi,
Ses04F_script03_2_M027,ang,M,right,144.64,147.04,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M027.avi,
Ses04F_script03_2_M028,fru,M,right,148.4282,158.89,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M028.avi,
Ses04F_script03_2_M029,xxx,M,right,162.28,167.44,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M029.avi,
Ses04F_script03_2_M030,xxx,M,right,169.0502,174.14,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M030.avi,
Ses04F_script03_2_M031,ang,M,right,176.98,180.51,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M031.avi,
Ses04F_script03_2_M032,xxx,M,right,182.63,185.43,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M032.avi,
Ses04F_script03_2_M033,xxx,M,right,186.5695,190.64,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M033.avi,
Ses04F_script03_2_M034,ang,M,right,192.77,195.18,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M034.avi,
Ses04F_script03_2_M035,ang,M,right,195.65,198.7696,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M035.avi,
Ses04F_script03_2_M036,xxx,M,right,200.26,202.68,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M036.avi,
Ses04F_script03_2_M037,ang,M,right,205.1,207.39,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M037.avi,
Ses04F_script03_2_M038,xxx,M,right,209.64,211.35,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M038.avi,
Ses04F_script03_2_M039,ang,M,right,213.93,215.28,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M039.avi,
Ses04F_script03_2_M040,ang,M,right,218.54,220.8481,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M040.avi,
Ses04F_script03_2_M041,ang,M,right,221.94,228.5735,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M041.avi,
Ses04F_script03_2_M042,ang,M,right,231.23,234.01,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M042.avi,
Ses04F_script03_2_M043,ang,M,right,234.61,235.93,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M043.avi,
Ses04F_script03_2_M044,ang,M,right,235.95,240.83,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M044.avi,
Ses04F_script03_2_M045,ang,M,right,240.86,248.26,utterance_clips/Session4/Ses04F_script03_2/Ses04F_script03_2_M045.avi,
Ses04M_impro01_F000,neu,F,right,14.92,17.16,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F000.avi,
Ses04M_impro01_F001,neu,F,right,33.07,35.88,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F001.avi,
Ses04M_impro01_F002,neu,F,right,36.29,41.44,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F002.avi,
Ses04M_impro01_F003,fru,F,right,44.32,52.27,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F003.avi,
Ses04M_impro01_F004,fru,F,right,52.34,54.35,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F004.avi,
Ses04M_impro01_F005,fru,F,right,54.35,59.6392,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F005.avi,
Ses04M_impro01_F006,fru,F,right,63.93,66.39,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F006.avi,
Ses04M_impro01_F007,fru,F,right,67.75,69.36,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F007.avi,
Ses04M_impro01_F008,fru,F,right,71.59,75.95,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F008.avi,
Ses04M_impro01_F009,fru,F,right,75.97,80.48,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F009.avi,
Ses04M_impro01_F010,fru,F,right,84.28,87.62,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F010.avi,
Ses04M_impro01_F011,fru,F,right,87.62,90.48,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F011.avi,
Ses04M_impro01_F012,neu,F,right,92.61,95.87,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F012.avi,
Ses04M_impro01_F013,fru,F,right,98.7,104.72,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F013.avi,
Ses04M_impro01_F014,fru,F,right,105.04,108.78,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F014.avi,
Ses04M_impro01_F015,fru,F,right,114.66,123.96,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F015.avi,
Ses04M_impro01_F016,fru,F,right,126.67,128.14,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F016.avi,
Ses04M_impro01_F017,fru,F,right,130.37,133.02,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F017.avi,
Ses04M_impro01_F018,ang,F,right,133.02,137.43,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F018.avi,
Ses04M_impro01_F019,ang,F,right,138.05,142.4822,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F019.avi,
Ses04M_impro01_F020,fru,F,right,145.06,147.06,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F020.avi,
Ses04M_impro01_F021,ang,F,right,150.0875,154.09,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_F021.avi,
Ses04M_impro01_M000,neu,M,left,4.04,15.37,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M000.avi,
Ses04M_impro01_M001,fru,M,left,15.42,23.43,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M001.avi,
Ses04M_impro01_M002,fru,M,left,23.4594,34.48,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M002.avi,
Ses04M_impro01_M003,neu,M,left,35.42,36.74,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M003.avi,
Ses04M_impro01_M004,fru,M,left,40.9365,46.44,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M004.avi,
Ses04M_impro01_M005,fru,M,left,50.65,52.28,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M005.avi,
Ses04M_impro01_M006,fru,M,left,52.32,55.2,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M006.avi,
Ses04M_impro01_M007,fru,M,left,59.3288,64.12,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M007.avi,
Ses04M_impro01_M008,fru,M,left,64.1403,72.19,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M008.avi,
Ses04M_impro01_M009,fru,M,left,75.66,78.7,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M009.avi,
Ses04M_impro01_M010,fru,M,left,78.7,85.98,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M010.avi,
Ses04M_impro01_M011,fru,M,left,88.64,90.09,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M011.avi,
Ses04M_impro01_M012,fru,M,left,90.09,93.79,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M012.avi,
Ses04M_impro01_M013,fru,M,left,95.38,99.6,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M013.avi,
Ses04M_impro01_M014,fru,M,left,102.02,106.58,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M014.avi,
Ses04M_impro01_M015,xxx,M,left,108.31,114.89,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M015.avi,
Ses04M_impro01_M016,fru,M,left,114.91,117.92,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M016.avi,
Ses04M_impro01_M017,fru,M,left,117.94,121.99,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M017.avi,
Ses04M_impro01_M018,ang,M,left,122.0334,123.81,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M018.avi,
Ses04M_impro01_M019,fru,M,left,123.85,126.72,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M019.avi,
Ses04M_impro01_M020,xxx,M,left,126.76,127.99,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M020.avi,
Ses04M_impro01_M021,fru,M,left,128.0,130.41,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M021.avi,
Ses04M_impro01_M022,fru,M,left,135.0,138.93,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M022.avi,
Ses04M_impro01_M023,fru,M,left,142.8703,145.5476,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M023.avi,
Ses04M_impro01_M024,ang,M,left,146.51,150.53,utterance_clips/Session4/Ses04M_impro01/Ses04M_impro01_M024.avi,
Ses04M_impro02_F000,xxx,F,right,9.59,14.13,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F000.avi,
Ses04M_impro02_F001,xxx,F,right,19.9154,23.4813,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F001.avi,
Ses04M_impro02_F002,fru,F,right,23.61,29.8731,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F002.avi,
Ses04M_impro02_F003,xxx,F,right,34.19,39.2,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F003.avi,
Ses04M_impro02_F004,xxx,F,right,45.18,48.0,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F004.avi,
Ses04M_impro02_F005,fru,F,right,51.04,57.19,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F005.avi,
Ses04M_impro02_F006,xxx,F,right,60.08,69.89,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F006.avi,
Ses04M_impro02_F007,fru,F,right,83.19,90.82,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F007.avi,
Ses04M_impro02_F008,fru,F,right,91.71,95.64,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F008.avi,
Ses04M_impro02_F009,sad,F,right,97.0,103.59,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F009.avi,
Ses04M_impro02_F010,fru,F,right,103.6062,107.76,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F010.avi,
Ses04M_impro02_F011,fru,F,right,110.32,120.64,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F011.avi,
Ses04M_impro02_F012,fru,F,right,125.53,128.7771,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F012.avi,
Ses04M_impro02_F013,fru,F,right,130.87,138.84,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F013.avi,
Ses04M_impro02_F014,xxx,F,right,142.91,149.8,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F014.avi,
Ses04M_impro02_F015,xxx,F,right,152.29,156.64,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F015.avi,
Ses04M_impro02_F016,fru,F,right,167.61,178.2,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F016.avi,
Ses04M_impro02_F017,fru,F,right,181.52,184.91,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F017.avi,
Ses04M_impro02_F018,fru,F,right,198.87,208.38,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F018.avi,
Ses04M_impro02_F019,fru,F,right,209.74,213.66,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F019.avi,
Ses04M_impro02_F020,sad,F,right,226.15,228.5558,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F020.avi,
Ses04M_impro02_F021,ang,F,right,231.17,236.12,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F021.avi,
Ses04M_impro02_F022,fru,F,right,245.85,249.41,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F022.avi,
Ses04M_impro02_F023,fru,F,right,258.97,262.76,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F023.avi,
Ses04M_impro02_F024,xxx,F,right,266.98,277.66,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F024.avi,
Ses04M_impro02_F025,fru,F,right,281.18,287.01,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F025.avi,
Ses04M_impro02_F026,xxx,F,right,289.25,296.36,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F026.avi,
Ses04M_impro02_F027,fru,F,right,296.41,301.84,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F027.avi,
Ses04M_impro02_F028,fru,F,right,301.89,304.78,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F028.avi,
Ses04M_impro02_F029,fru,F,right,308.69,312.31,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F029.avi,
Ses04M_impro02_F030,xxx,F,right,318.93,322.952,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F030.avi,
Ses04M_impro02_F031,xxx,F,right,329.15,331.94,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_F031.avi,
Ses04M_impro02_M000,sad,M,left,5.36,8.98,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M000.avi,
Ses04M_impro02_M001,xxx,M,left,16.58,20.26,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M001.avi,
Ses04M_impro02_M002,fru,M,left,23.2122,25.12,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M002.avi,
Ses04M_impro02_M003,fru,M,left,29.2675,34.15,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M003.avi,
Ses04M_impro02_M004,fru,M,left,38.88,45.5497,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M004.avi,
Ses04M_impro02_M005,fru,M,left,48.55,52.95,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M005.avi,
Ses04M_impro02_M006,fru,M,left,56.58,61.55,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M006.avi,
Ses04M_impro02_M007,fru,M,left,64.35,68.32,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M007.avi,
Ses04M_impro02_M008,neu,M,left,69.49,73.37,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M008.avi,
Ses04M_impro02_M009,fru,M,left,74.56,84.45,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M009.avi,
Ses04M_impro02_M010,fru,M,left,86.54,92.21,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M010.avi,
Ses04M_impro02_M011,fru,M,left,93.3,97.12,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M011.avi,
Ses04M_impro02_M012,fru,M,left,103.39,106.47,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M012.avi,
Ses04M_impro02_M013,fru,M,left,106.47,110.56,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M013.avi,
Ses04M_impro02_M014,fru,M,left,121.4,127.62,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M014.avi,
Ses04M_impro02_M015,fru,M,left,128.29,131.3338,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M015.avi,
Ses04M_impro02_M016,fru,M,left,137.07,142.33,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M016.avi,
Ses04M_impro02_M017,fru,M,left,145.16,151.52,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M017.avi,
Ses04M_impro02_M018,fru,M,left,156.71,167.29,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M018.avi,
Ses04M_impro02_M019,fru,M,left,177.82,181.91,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M019.avi,
Ses04M_impro02_M020,fru,M,left,185.57,194.44,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M020.avi,
Ses04M_impro02_M021,fru,M,left,194.56,198.95,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M021.avi,
Ses04M_impro02_M022,fru,M,left,211.83,215.29,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M022.avi,
Ses04M_impro02_M023,fru,M,left,217.99,226.61,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M023.avi,
Ses04M_impro02_M024,fru,M,left,228.0849,230.7089,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M024.avi,
Ses04M_impro02_M025,fru,M,left,237.69,246.5,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M025.avi,
Ses04M_impro02_M026,fru,M,left,250.73,262.23,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M026.avi,
Ses04M_impro02_M027,fru,M,left,263.0041,267.37,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M027.avi,
Ses04M_impro02_M028,fru,M,left,277.89,281.372,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M028.avi,
Ses04M_impro02_M029,fru,M,left,286.49,290.04,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M029.avi,
Ses04M_impro02_M030,fru,M,left,295.95,297.14,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M030.avi,
Ses04M_impro02_M031,fru,M,left,301.26,302.46,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M031.avi,
Ses04M_impro02_M032,fru,M,left,304.31,309.3611,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M032.avi,
Ses04M_impro02_M033,fru,M,left,312.82,317.28,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M033.avi,
Ses04M_impro02_M034,fru,M,left,322.61,328.01,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M034.avi,
Ses04M_impro02_M035,fru,M,left,332.63,338.19,utterance_clips/Session4/Ses04M_impro02/Ses04M_impro02_M035.avi,
Ses04M_impro03_F000,xxx,F,right,19.58,21.58,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F000.avi,
Ses04M_impro03_F001,xxx,F,right,27.44,30.4,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F001.avi,
Ses04M_impro03_F002,exc,F,right,30.52,34.34,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F002.avi,
Ses04M_impro03_F003,exc,F,right,49.84,55.0554,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F003.avi,
Ses04M_impro03_F004,exc,F,right,58.03,59.78,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F004.avi,
Ses04M_impro03_F005,exc,F,right,65.14,68.56,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F005.avi,
Ses04M_impro03_F006,exc,F,right,73.62,79.83,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F006.avi,
Ses04M_impro03_F007,exc,F,right,82.87,84.8,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F007.avi,
Ses04M_impro03_F008,exc,F,right,99.83,103.34,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F008.avi,
Ses04M_impro03_F009,exc,F,right,103.89,108.46,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F009.avi,
Ses04M_impro03_F010,exc,F,right,110.8553,113.25,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F010.avi,
Ses04M_impro03_F011,exc,F,right,126.36,131.12,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F011.avi,
Ses04M_impro03_F012,exc,F,right,131.14,133.7004,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F012.avi,
Ses04M_impro03_F013,xxx,F,right,135.93,137.55,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F013.avi,
Ses04M_impro03_F014,xxx,F,right,142.35,148.97,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F014.avi,
Ses04M_impro03_F015,exc,F,right,156.51,160.29,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F015.avi,
Ses04M_impro03_F016,exc,F,right,163.88,166.98,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F016.avi,
Ses04M_impro03_F017,exc,F,right,175.25,180.18,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F017.avi,
Ses04M_impro03_F018,xxx,F,right,185.28,187.33,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F018.avi,
Ses04M_impro03_F019,exc,F,right,187.57,191.5,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F019.avi,
Ses04M_impro03_F020,xxx,F,right,227.18,229.65,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F020.avi,
Ses04M_impro03_F021,xxx,F,right,230.49,234.71,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F021.avi,
Ses04M_impro03_F022,xxx,F,right,236.0,243.04,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F022.avi,
Ses04M_impro03_F023,xxx,F,right,246.56,248.29,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F023.avi,
Ses04M_impro03_F024,hap,F,right,250.65,254.55,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F024.avi,
Ses04M_impro03_F025,exc,F,right,255.72,259.41,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_F025.avi,
Ses04M_impro03_M000,xxx,M,left,7.03,20.15,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_M000.avi,
Ses04M_impro03_M001,xxx,M,left,21.0,27.93,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_M001.avi,
Ses04M_impro03_M002,exc,M,left,29.03,30.99,utterance_clips/Session4/Ses04M_impro03/Ses04M_impro03_M002.avi,
